FoodCode,FC_Description,Image,Link,Portion,PortionCode,PortionSubCode,Multiplier,Category,Category Description,ModCode,Display,ImgDescription,ImgTitle,ImageType
58104080,"Nachos with beef, beans, cheese, and sour cream",072309107.png,/home/lian/data/ASA24/Asa24PortionImages/072309107.png,1/2 fast-food order,61513,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/2 fast-food order",PORTION
58104080,"Nachos with beef, beans, cheese, and sour cream",090402155.png,/home/lian/data/ASA24/Asa24PortionImages/090402155.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1/4 cup",PORTION
58104080,"Nachos with beef, beans, cheese, and sour cream",072309108.png,/home/lian/data/ASA24/Asa24PortionImages/072309108.png,1/4 fast-food order,61513,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/4 fast-food order",PORTION
58104090,Nachos with cheese and sour cream,090402154.png,/home/lian/data/ASA24/Asa24PortionImages/090402154.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 2 cups",PORTION
58104090,Nachos with cheese and sour cream,090402153.png,/home/lian/data/ASA24/Asa24PortionImages/090402153.png,1-3/4 cups,10205,0,1.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-3/4 cups",PORTION
58104090,Nachos with cheese and sour cream,090402152.png,/home/lian/data/ASA24/Asa24PortionImages/090402152.png,1-1/2 cups,10205,0,1.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-1/2 cups",PORTION
58104090,Nachos with cheese and sour cream,090402151.png,/home/lian/data/ASA24/Asa24PortionImages/090402151.png,1-1/4 cups,10205,0,1.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-1/4 cups",PORTION
58104090,Nachos with cheese and sour cream,090402150.png,/home/lian/data/ASA24/Asa24PortionImages/090402150.png,1 cup,10205,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1 cup",PORTION
58104090,Nachos with cheese and sour cream,072309110.png,/home/lian/data/ASA24/Asa24PortionImages/072309110.png,1 fast-food order,61513,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1 fast-food order",PORTION
58104090,Nachos with cheese and sour cream,072309114.png,/home/lian/data/ASA24/Asa24PortionImages/072309114.png,1 nacho,61500,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans (Includes Taco Bell Nachos)","Nachos with cheese, 1 nacho",PORTION
58104090,Nachos with cheese and sour cream,090402149.png,/home/lian/data/ASA24/Asa24PortionImages/090402149.png,3/4 cup,10205,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 3/4 cup",PORTION
58104090,Nachos with cheese and sour cream,072309111.png,/home/lian/data/ASA24/Asa24PortionImages/072309111.png,3/4 fast-food order,61513,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 3/4 fast-food order",PORTION
58104090,Nachos with cheese and sour cream,090402148.png,/home/lian/data/ASA24/Asa24PortionImages/090402148.png,1/2 cup,10205,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1/2 cup",PORTION
58104090,Nachos with cheese and sour cream,072309112.png,/home/lian/data/ASA24/Asa24PortionImages/072309112.png,1/2 fast-food order,61513,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1/2 fast-food order",PORTION
58104090,Nachos with cheese and sour cream,090402147.png,/home/lian/data/ASA24/Asa24PortionImages/090402147.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1/4 cup",PORTION
58104090,Nachos with cheese and sour cream,072309113.png,/home/lian/data/ASA24/Asa24PortionImages/072309113.png,1/4 fast-food order,61513,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1/4 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402154.png,/home/lian/data/ASA24/Asa24PortionImages/090402154.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 2 cups",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402153.png,/home/lian/data/ASA24/Asa24PortionImages/090402153.png,1-3/4 cups,10205,0,1.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-3/4 cups",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402152.png,/home/lian/data/ASA24/Asa24PortionImages/090402152.png,1-1/2 cups,10205,0,1.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-1/2 cups",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402151.png,/home/lian/data/ASA24/Asa24PortionImages/090402151.png,1-1/4 cups,10205,0,1.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1-1/4 cups",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402150.png,/home/lian/data/ASA24/Asa24PortionImages/090402150.png,1 cup,10205,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1 cup",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309101.png,/home/lian/data/ASA24/Asa24PortionImages/072309101.png,1 fast-food order,63781,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, cheese, tomatoes and onion","Taco Bell Nachos Supreme, fast Food Order, 1 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309110.png,/home/lian/data/ASA24/Asa24PortionImages/072309110.png,1 fast-food order,63781,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309114.png,/home/lian/data/ASA24/Asa24PortionImages/072309114.png,1 nacho,61500,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans (Includes Taco Bell Nachos)","Nachos with cheese, 1 nacho",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402149.png,/home/lian/data/ASA24/Asa24PortionImages/090402149.png,3/4 cup,10205,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 3/4 cup",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309102.png,/home/lian/data/ASA24/Asa24PortionImages/072309102.png,3/4 fast-food order,63781,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, cheese, tomatoes and onion","Taco Bell Nachos Supreme, fast Food Order, 3/4 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309111.png,/home/lian/data/ASA24/Asa24PortionImages/072309111.png,3/4 fast-food order,63781,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 3/4 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402148.png,/home/lian/data/ASA24/Asa24PortionImages/090402148.png,1/2 cup,10205,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1/2 cup",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309103.png,/home/lian/data/ASA24/Asa24PortionImages/072309103.png,1/2 fast-food order,63781,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, cheese, tomatoes and onion","Taco Bell Nachos Supreme, fast Food Order, 1/2 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309112.png,/home/lian/data/ASA24/Asa24PortionImages/072309112.png,1/2 fast-food order,63781,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1/2 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",090402147.png,/home/lian/data/ASA24/Asa24PortionImages/090402147.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, 1/4 cup",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309104.png,/home/lian/data/ASA24/Asa24PortionImages/072309104.png,1/4 fast-food order,63781,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, cheese, tomatoes and onions (Includes Taco Bell's Nachos Supreme)","Taco Bell Nachos Supreme, fast Food Order, 1/4 fast-food order",PORTION
58104100,"Nachos with cheese, meatless, no beans",072309113.png,/home/lian/data/ASA24/Asa24PortionImages/072309113.png,1/4 fast-food order,63781,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with cheese, meatless, no beans","Nachos with cheese, fast Food Order, 1/4 fast-food order",PORTION
58104110,"Nachos with beans, no cheese",080509109.png,/home/lian/data/ASA24/Asa24PortionImages/080509109.png,3 cups,10205,0,3.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 3 cups",PORTION
58104110,"Nachos with beans, no cheese",080509108.png,/home/lian/data/ASA24/Asa24PortionImages/080509108.png,2-1/2 cups,10205,0,2.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 2 1/2 cups",PORTION
58104110,"Nachos with beans, no cheese",080509107.png,/home/lian/data/ASA24/Asa24PortionImages/080509107.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 2 cups",PORTION
58104110,"Nachos with beans, no cheese",080509106.png,/home/lian/data/ASA24/Asa24PortionImages/080509106.png,1-1/2 cups,10205,0,1.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 1 1/2 cups",PORTION
58104110,"Nachos with beans, no cheese",080509105.png,/home/lian/data/ASA24/Asa24PortionImages/080509105.png,1 cup,10205,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 1 cup",PORTION
58104110,"Nachos with beans, no cheese",080509101.png,/home/lian/data/ASA24/Asa24PortionImages/080509101.png,1 nacho,61500,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 1 nacho",PORTION
58104110,"Nachos with beans, no cheese",080509104.png,/home/lian/data/ASA24/Asa24PortionImages/080509104.png,3/4 cup,10205,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 3/4 cup",PORTION
58104110,"Nachos with beans, no cheese",080509103.png,/home/lian/data/ASA24/Asa24PortionImages/080509103.png,1/2 cup,10205,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 1/2 cup",PORTION
58104110,"Nachos with beans, no cheese",080509102.png,/home/lian/data/ASA24/Asa24PortionImages/080509102.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beans, no cheese","Nachos with beans, no cheese, 1/4 cup",PORTION
58104120,Nachos with beans and cheese,090402162.png,/home/lian/data/ASA24/Asa24PortionImages/090402162.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 2 cups",PORTION
58104120,Nachos with beans and cheese,090402161.png,/home/lian/data/ASA24/Asa24PortionImages/090402161.png,1-3/4 cups,10205,0,1.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-3/4 cups",PORTION
58104120,Nachos with beans and cheese,090402160.png,/home/lian/data/ASA24/Asa24PortionImages/090402160.png,1-1/2 cups,10205,0,1.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-1/2 cups",PORTION
58104120,Nachos with beans and cheese,090402159.png,/home/lian/data/ASA24/Asa24PortionImages/090402159.png,1-1/4 cups,10205,0,1.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-1/4 cups",PORTION
58104120,Nachos with beans and cheese,090402158.png,/home/lian/data/ASA24/Asa24PortionImages/090402158.png,1 cup,10205,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1 cup",PORTION
58104120,Nachos with beans and cheese,072309105.png,/home/lian/data/ASA24/Asa24PortionImages/072309105.png,1 fast-food order,61513,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1 fast-food order",PORTION
58104120,Nachos with beans and cheese,072309109.png,/home/lian/data/ASA24/Asa24PortionImages/072309109.png,1 nacho,61500,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, 1 nacho",PORTION
58104120,Nachos with beans and cheese,090402157.png,/home/lian/data/ASA24/Asa24PortionImages/090402157.png,3/4 cup,10205,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 3/4 cup",PORTION
58104120,Nachos with beans and cheese,072309106.png,/home/lian/data/ASA24/Asa24PortionImages/072309106.png,3/4 fast-food order,61513,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 3/4 fast-food order",PORTION
58104120,Nachos with beans and cheese,090402156.png,/home/lian/data/ASA24/Asa24PortionImages/090402156.png,1/2 cup,10205,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1/2 cup",PORTION
58104120,Nachos with beans and cheese,072309107.png,/home/lian/data/ASA24/Asa24PortionImages/072309107.png,1/2 fast-food order,61513,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/2 fast-food order",PORTION
58104120,Nachos with beans and cheese,090402155.png,/home/lian/data/ASA24/Asa24PortionImages/090402155.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1/4 cup",PORTION
58104120,Nachos with beans and cheese,072309108.png,/home/lian/data/ASA24/Asa24PortionImages/072309108.png,1/4 fast-food order,61513,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/4 fast-food order",PORTION
58104130,"Nachos with beef, beans, and cheese",090402162.png,/home/lian/data/ASA24/Asa24PortionImages/090402162.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 2 cups",PORTION
58104130,"Nachos with beef, beans, and cheese",090402161.png,/home/lian/data/ASA24/Asa24PortionImages/090402161.png,1-3/4 cups,10205,0,1.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-3/4 cups",PORTION
58104130,"Nachos with beef, beans, and cheese",090402160.png,/home/lian/data/ASA24/Asa24PortionImages/090402160.png,1-1/2 cups,10205,0,1.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-1/2 cups",PORTION
58104130,"Nachos with beef, beans, and cheese",090402159.png,/home/lian/data/ASA24/Asa24PortionImages/090402159.png,1-1/4 cups,10205,0,1.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1-1/4 cups",PORTION
58104130,"Nachos with beef, beans, and cheese",090402158.png,/home/lian/data/ASA24/Asa24PortionImages/090402158.png,1 cup,10205,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1 cup",PORTION
58104130,"Nachos with beef, beans, and cheese",072309105.png,/home/lian/data/ASA24/Asa24PortionImages/072309105.png,1 fast-food order,61513,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1 fast-food order",PORTION
58104130,"Nachos with beef, beans, and cheese",072309109.png,/home/lian/data/ASA24/Asa24PortionImages/072309109.png,1 nacho,61500,0,1.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, 1 nacho",PORTION
58104130,"Nachos with beef, beans, and cheese",090402157.png,/home/lian/data/ASA24/Asa24PortionImages/090402157.png,3/4 cup,10205,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 3/4 cup",PORTION
58104130,"Nachos with beef, beans, and cheese",072309106.png,/home/lian/data/ASA24/Asa24PortionImages/072309106.png,3/4 fast-food order,61513,0,0.75,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 3/4 fast-food order",PORTION
58104130,"Nachos with beef, beans, and cheese",090402156.png,/home/lian/data/ASA24/Asa24PortionImages/090402156.png,1/2 cup,10205,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1/2 cup",PORTION
58104130,"Nachos with beef, beans, and cheese",072309107.png,/home/lian/data/ASA24/Asa24PortionImages/072309107.png,1/2 fast-food order,61513,0,0.5,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/2 fast-food order",PORTION
58104130,"Nachos with beef, beans, and cheese",090402155.png,/home/lian/data/ASA24/Asa24PortionImages/090402155.png,1/4 cup,10205,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 1/4 cup",PORTION
58104130,"Nachos with beef, beans, and cheese",072309108.png,/home/lian/data/ASA24/Asa24PortionImages/072309108.png,1/4 fast-food order,61513,0,0.25,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/4 fast-food order",PORTION
58104140,Nachos with beef and cheese,072309105.png,/home/lian/data/ASA24/Asa24PortionImages/072309105.png,1 fast-food order,98,0,188.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1 fast-food order",PORTION
58104140,Nachos with beef and cheese,072309106.png,/home/lian/data/ASA24/Asa24PortionImages/072309106.png,3/4 fast-food order,98,0,141.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 3/4 fast-food order",PORTION
58104140,Nachos with beef and cheese,072309107.png,/home/lian/data/ASA24/Asa24PortionImages/072309107.png,1/2 fast-food order,98,0,94.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/2 fast-food order",PORTION
58104140,Nachos with beef and cheese,072309108.png,/home/lian/data/ASA24/Asa24PortionImages/072309108.png,1/4 fast-food order,98,0,47.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,Nachos with beans and cheese,"Nachos with cheese, beef, and beans, fast Food Order, 1/4 fast-food order",PORTION
58104140,Nachos with beef and cheese,090402162.png,/home/lian/data/ASA24/Asa24PortionImages/090402162.png,2 cups,10205,0,2.0,MEX,"Tacos, Burritos, Enchiladas, Fajitas, Quesadillas, Nachos, Chalupas, Gorditas, Sopes, Pupusas",0.0,Aerial,"Nachos with beef, beans, and cheese","Nachos with cheese, beef, and beans, 2 cups",PORTION
